player_wikipedia_link,player_name,team_name,family_name,given_name,checked
https://en.wikipedia.org/wiki/Franjo_Vladi%C4%87,Franjo Vladić,Yugoslavia,Vladić,Franjo,0
https://en.wikipedia.org/wiki/Frank_Arnesen,Frank Arnesen,Denmark,Arnesen,Frank,0
https://en.wikipedia.org/wiki/Frank_Baumann_(footballer),Frank Baumann,Germany,Baumann,Frank,0
https://en.wikipedia.org/wiki/Frank_Borghi,Frank Borghi,United States,Borghi,Frank,0
https://en.wikipedia.org/wiki/Frank_de_Boer,Frank de Boer,Netherlands,de Boer,Frank,1
https://en.wikipedia.org/wiki/Frank_Gray,Frank Gray,Scotland,Gray,Frank,0
https://en.wikipedia.org/wiki/Frank_Klopas,Frank Klopas,United States,Klopas,Frank,0
https://en.wikipedia.org/wiki/Frank_Lampard,Frank Lampard,England,Lampard,Frank,0
https://en.wikipedia.org/wiki/Frank_Leboeuf,Frank Leboeuf,France,Leboeuf,Frank,0
https://en.wikipedia.org/wiki/Frank_McAvennie,Frank McAvennie,Scotland,McAvennie,Frank,0
https://en.wikipedia.org/wiki/Frank_Mill,Frank Mill,West Germany,Mill,Frank,0
https://en.wikipedia.org/wiki/Frank_Moniz,Frank Moniz,United States,Moniz,Frank,0
https://en.wikipedia.org/wiki/Frank_Rijkaard,Frank Rijkaard,Netherlands,Rijkaard,Frank,0
https://en.wikipedia.org/wiki/Frank_S%C3%A9chehaye,Frank Séchehaye,Switzerland,Séchehaye,Frank,0
https://en.wikipedia.org/wiki/Frank_Sinclair,Frank Sinclair,Jamaica,Sinclair,Frank,0
https://en.wikipedia.org/wiki/Frank_Stapleton,Frank Stapleton,Republic of Ireland,Stapleton,Frank,0
https://en.wikipedia.org/wiki/Frank_van_Hattum,Frank van Hattum,New Zealand,van Hattum,Frank,1
https://en.wikipedia.org/wiki/Frank_Vaughn,Frank Vaughn,United States,Vaughn,Frank,0
https://en.wikipedia.org/wiki/Frank_Wallace_(soccer),Frank Wallace,United States,Wallace,Frank,0
https://en.wikipedia.org/wiki/Frank_Wels,Frank Wels,Netherlands,Wels,Frank,0
https://en.wikipedia.org/wiki/Frankie_Hejduk,Frankie Hejduk,United States,Hejduk,Frankie,0
https://en.wikipedia.org/wiki/Franky_Van_der_Elst,Franky Van der Elst,Belgium,Van der Elst,Franky,1
https://en.wikipedia.org/wiki/Franky_Vandendriessche,Franky Vandendriessche,Belgium,Vandendriessche,Franky,0
https://en.wikipedia.org/wiki/Franky_Vercauteren,Franky Vercauteren,Belgium,Vercauteren,Franky,0
https://en.wikipedia.org/wiki/Frans_Alfred_Meeng,Frans Alfred Meeng,Dutch East Indies,Meeng,Frans Alfred,1
https://en.wikipedia.org/wiki/Frans_Gommers,Frans Gommers,Belgium,Gommers,Frans,0
https://en.wikipedia.org/wiki/Frans_Hogenbirk,Frans Hogenbirk,Netherlands,Hogenbirk,Frans,0
https://en.wikipedia.org/wiki/Frans_G._Hu_Kon,Frans Hu Kon,Dutch East Indies,Hu Kon,Frans,1
https://en.wikipedia.org/wiki/Frans_Janssens,Frans Janssens,Belgium,Janssens,Frans,0
https://en.wikipedia.org/wiki/Frans_Peeraer,Frans Peeraer,Belgium,Peeraer,Frans,0
https://en.wikipedia.org/wiki/Frans_van_der_Veen,Frans van der Veen,Netherlands,van der Veen,Frans,1
https://en.wikipedia.org/wiki/Franti%C5%A1ek_Jakubec,František Jakubec,Czechoslovakia,Jakubec,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_Junek,František Junek,Czechoslovakia,Junek,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_Pl%C3%A1ni%C4%8Dka,František Plánička,Czechoslovakia,Plánička,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%A0afr%C3%A1nek,František Šafránek,Czechoslovakia,Šafránek,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_Schmucker,František Schmucker,Czechoslovakia,Schmucker,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%A0tambachr,František Štambachr,Czechoslovakia,Štambachr,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_%C5%A0terc,František Šterc,Czechoslovakia,Šterc,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_Straka,František Straka,Czechoslovakia,Straka,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_Svoboda,František Svoboda,Czechoslovakia,Svoboda,František,0
https://en.wikipedia.org/wiki/Franti%C5%A1ek_Vesel%C3%BD,František Veselý,Czechoslovakia,Veselý,František,0
https://en.wikipedia.org/wiki/Franz_Beckenbauer,Franz Beckenbauer,West Germany,Beckenbauer,Franz,0
https://en.wikipedia.org/wiki/Franz_Cisar,Franz Cisar,Austria,Cisar,Franz,0
https://en.wikipedia.org/wiki/Franz_Dienert,Franz Dienert,Germany,Dienert,Franz,0
https://en.wikipedia.org/wiki/Franz_Oberacher,Franz Oberacher,Austria,Oberacher,Franz,0
https://en.wikipedia.org/wiki/Franz_Pelikan,Franz Pelikan,Austria,Pelikan,Franz,0
https://en.wikipedia.org/wiki/Franz_Swoboda,Franz Swoboda,Austria,Swoboda,Franz,0
https://en.wikipedia.org/wiki/Franz_Wagner_(footballer),Franz Wagner,"Austria, Germany",Wagner,Franz,1
https://en.wikipedia.org/wiki/Franz_Wohlfahrt_(footballer),Franz Wohlfahrt,Austria,Wohlfahrt,Franz,0
https://en.wikipedia.org/wiki/Fraser_Forster,Fraser Forster,England,Forster,Fraser,0
"https://en.wikipedia.org/wiki/Fred_(footballer,_born_1993)",Fred,Brazil,Fred,not applicable,0
"https://en.wikipedia.org/wiki/Fred_(footballer,_born_1983)",Fred,Brazil,Fred,not applicable,0
https://en.wikipedia.org/wiki/Fred_Martin_(footballer),Fred Martin,Scotland,Martin,Fred,0
https://en.wikipedia.org/wiki/Freddie_Ljungberg,Freddie Ljungberg,Sweden,Ljungberg,Freddie,0
https://en.wikipedia.org/wiki/Freddy_Rinc%C3%B3n,Freddy Rincón,Colombia,Rincón,Freddy,0
https://en.wikipedia.org/wiki/Fr%C3%A9d%C3%A9ric_Herpoel,Frédéric Herpoel,Belgium,Herpoel,Frédéric,0
https://en.wikipedia.org/wiki/Frederico_Rosa,Frederico,Portugal,Frederico,not applicable,0
https://en.wikipedia.org/wiki/Frederik_R%C3%B8nnow,Frederik Rønnow,Denmark,Rønnow,Frederik,0
https://en.wikipedia.org/wiki/Frederik_Schram,Frederik Schram,Iceland,Schram,Frederik,1
https://en.wikipedia.org/wiki/Fredrik_Stenman,Fredrik Stenman,Sweden,Stenman,Fredrik,0
https://en.wikipedia.org/wiki/Fredy_Guar%C3%ADn,Fredy Guarín,Colombia,Guarín,Fredy,0
https://en.wikipedia.org/wiki/Fria%C3%A7a,Friaça,Brazil,Friaça,not applicable,0
https://en.wikipedia.org/wiki/Frickson_Erazo,Frickson Erazo,Ecuador,Erazo,Frickson,0
https://en.wikipedia.org/wiki/Friedel_Lutz,Friedel Lutz,West Germany,Lutz,Friedel,0
https://en.wikipedia.org/wiki/Friederich_Franzl,Friederich Franzl,Austria,Franzl,Friederich,0
https://en.wikipedia.org/wiki/Friedrich_Koncilia,Friedrich Koncilia,Austria,Koncilia,Friedrich,0
https://en.wikipedia.org/wiki/Fritz_Andr%C3%A9,Fritz André,Haiti,André,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Buchloh,Fritz Buchloh,Germany,Buchloh,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Herkenrath,Fritz Herkenrath,West Germany,Herkenrath,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Kehl,Fritz Kehl,Switzerland,Kehl,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Keller,Fritz Keller,France,Keller,Fritz,0
https://en.wikipedia.org/wiki/Fritz_K%C3%BCnzli,Fritz Künzli,Switzerland,Künzli,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Laband,Fritz Laband,West Germany,Laband,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Leandr%C3%A9,Fritz Leandré,Haiti,Leandré,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Morf,Fritz Morf,Switzerland,Morf,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Szepan,Fritz Szepan,Germany,Szepan,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Wagner_(footballer),Fritz Wagner,Switzerland,Wagner,Fritz,0
https://en.wikipedia.org/wiki/Fritz_Walter,Fritz Walter,West Germany,Walter,Fritz,0
https://en.wikipedia.org/wiki/Frode_Grod%C3%A5s,Frode Grodås,Norway,Grodås,Frode,0
https://en.wikipedia.org/wiki/Fryderyk_Scherfke,Fryderyk Scherfke,Poland,Scherfke,Fryderyk,0
https://en.wikipedia.org/wiki/Fuad_Anwar,Fuad Anwar,Saudi Arabia,Anwar,Fuad,1
https://en.wikipedia.org/wiki/Fulvio_Collovati,Fulvio Collovati,Italy,Collovati,Fulvio,0
https://en.wikipedia.org/wiki/Fulvio_Nesti,Fulvio Nesti,Italy,Nesti,Fulvio,0
https://en.wikipedia.org/wiki/Fyodor_Kudryashov,Fyodor Kudryashov,Russia,Kudryashov,Fyodor,0
https://en.wikipedia.org/wiki/Fyodor_Smolov,Fyodor Smolov,Russia,Smolov,Fyodor,0
https://en.wikipedia.org/wiki/Gabi_Balint,Gabi Balint,Romania,Balint,Gabi,0
https://en.wikipedia.org/wiki/G%C3%A1bor_P%C3%B6l%C3%B6skei,Gábor Pölöskei,Hungary,Pölöskei,Gábor,0
https://en.wikipedia.org/wiki/G%C3%A1bor_P._Szab%C3%B3,Gábor Szabó,Hungary,Szabó,Gábor,1
https://en.wikipedia.org/wiki/Gabriel_Achilier,Gabriel Achilier,Ecuador,Achilier,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Alonso,Gabriel Alonso,Spain,Alonso,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Badilla,Gabriel Badilla,Costa Rica,Badilla,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Batistuta,Gabriel Batistuta,Argentina,Batistuta,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Caballero,Gabriel Caballero,Mexico,Caballero,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Calder%C3%B3n,Gabriel Calderón,Argentina,Calderón,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Correa,Gabriel Correa,Uruguay,Correa,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_De_Michele,Gabriel De Michele,France,De Michele,Gabriel,1
https://en.wikipedia.org/wiki/Gabriel_Jaime_G%C3%B3mez_Jaramillo,Gabriel Gómez,Colombia,Gómez,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Enrique_G%C3%B3mez,Gabriel Gómez,Panama,Gómez,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Heinze,Gabriel Heinze,Argentina,Heinze,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Jesus,Gabriel Jesus,Brazil,Jesus,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Mercado,Gabriel Mercado,Argentina,Mercado,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Milito,Gabriel Milito,Argentina,Milito,Gabriel,0
"https://en.wikipedia.org/wiki/Gabriel_N%C3%BA%C3%B1ez_(footballer,_born_1942)",Gabriel Núñez,Mexico,Núñez,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Paletta,Gabriel Paletta,Italy,Paletta,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Popescu,Gabriel Popescu,Romania,Popescu,Gabriel,0
https://en.wikipedia.org/wiki/Gabriel_Torres,Gabriel Torres,Panama,Torres,Gabriel,0
https://en.wikipedia.org/wiki/Gabriele_Oriali,Gabriele Oriali,Italy,Oriali,Gabriele,0
https://en.wikipedia.org/wiki/Ga%C3%ABl_Clichy,Gaël Clichy,France,Clichy,Gaël,0
https://en.wikipedia.org/wiki/Ga%C3%ABl_Givet,Gaël Givet,France,Givet,Gaël,0
https://en.wikipedia.org/wiki/Ga%C3%ABtan_Bong,Gaëtan Bong,Cameroon,Bong,Gaëtan,0
https://en.wikipedia.org/wiki/Ga%C3%ABtan_Englebert,Gaëtan Englebert,Belgium,Englebert,Gaëtan,0
https://en.wikipedia.org/wiki/Gaetano_Scirea,Gaetano Scirea,Italy,Scirea,Gaetano,0
https://en.wikipedia.org/wiki/Gaizka_Mendieta,Gaizka Mendieta,Spain,Mendieta,Gaizka,0
https://en.wikipedia.org/wiki/Gaku_Shibasaki,Gaku Shibasaki,Japan,Shibasaki,Gaku,0
https://en.wikipedia.org/wiki/Galimzyan_Khusainov,Galimzyan Khusainov,Soviet Union,Khusainov,Galimzyan,0
https://en.wikipedia.org/wiki/Gallego_(footballer),Gallego,Spain,Gallego,not applicable,0
https://en.wikipedia.org/wiki/Gamal_Abdel-Hamid,Gamal Abdel-Hamid,Egypt,Abdel-Hamid,Gamal,0
https://en.wikipedia.org/wiki/Gao_Yao_(footballer),Gao Yao,China,Gao,Yao,0
https://en.wikipedia.org/wiki/Garba_Lawal,Garba Lawal,Nigeria,Lawal,Garba,0
https://en.wikipedia.org/wiki/Gareth_Barry,Gareth Barry,England,Barry,Gareth,0
https://en.wikipedia.org/wiki/Gareth_Southgate,Gareth Southgate,England,Southgate,Gareth,0
https://en.wikipedia.org/wiki/Garrincha,Garrincha,Brazil,Garrincha,not applicable,0
https://en.wikipedia.org/wiki/Garry_Manuel,Garry Manuel,Australia,Manuel,Garry,0
https://en.wikipedia.org/wiki/Gary_Bailey,Gary Bailey,England,Bailey,Gary,0
https://en.wikipedia.org/wiki/Gary_Breen,Gary Breen,Republic of Ireland,Breen,Gary,0
https://en.wikipedia.org/wiki/Gary_Cahill,Gary Cahill,England,Cahill,Gary,0
https://en.wikipedia.org/wiki/Gary_Gillespie,Gary Gillespie,Scotland,Gillespie,Gary,0
"https://en.wikipedia.org/wiki/Gary_Kelly_(footballer,_born_1974)",Gary Kelly,Republic of Ireland,Kelly,Gary,0
https://en.wikipedia.org/wiki/Gary_Lineker,Gary Lineker,England,Lineker,Gary,0
https://en.wikipedia.org/wiki/Gary_McAllister,Gary McAllister,Scotland,McAllister,Gary,0
https://en.wikipedia.org/wiki/Gary_Medel,Gary Medel,Chile,Medel,Gary,0
https://en.wikipedia.org/wiki/Gary_Neville,Gary Neville,England,Neville,Gary,0
"https://en.wikipedia.org/wiki/Gary_Stevens_(footballer,_born_1963)",Gary Stevens,England,Stevens,Gary,0
"https://en.wikipedia.org/wiki/Gary_Stevens_(footballer,_born_1962)",Gary Stevens,England,Stevens,Gary,0
https://en.wikipedia.org/wiki/Gast%C3%B3n_Ram%C3%ADrez,Gastón Ramírez,Uruguay,Ramírez,Gastón,0
https://en.wikipedia.org/wiki/Gast%C3%B3n_Silva,Gastón Silva,Uruguay,Silva,Gastón,0
https://en.wikipedia.org/wiki/Gaston_Taument,Gaston Taument,Netherlands,Taument,Gaston,0
https://en.wikipedia.org/wiki/Geert_De_Vlieger,Geert De Vlieger,Belgium,De Vlieger,Geert,1
https://en.wikipedia.org/wiki/Gejus_van_der_Meulen,Gejus van der Meulen,Netherlands,van der Meulen,Gejus,1
https://en.wikipedia.org/wiki/Gelson_Fernandes,Gélson Fernandes,Switzerland,Fernandes,Gélson,0
https://en.wikipedia.org/wiki/Gelson_Martins,Gelson Martins,Portugal,Martins,Gelson,0
https://en.wikipedia.org/wiki/Gen_Shoji,Gen Shoji,Japan,Shoji,Gen,0
https://en.wikipedia.org/wiki/Genar_Andrin%C3%BAa,Genar Andrinúa,Spain,Andrinúa,Genar,0
https://en.wikipedia.org/wiki/Genaro_Sarmeno,Genaro Sarmeno,El Salvador,Sarmeno,Genaro,0
https://en.wikipedia.org/wiki/Genki_Haraguchi,Genki Haraguchi,Japan,Haraguchi,Genki,0
https://en.wikipedia.org/wiki/Gennadi_Gusarov,Gennadi Gusarov,Soviet Union,Gusarov,Gennadi,0
https://en.wikipedia.org/wiki/Gennadiy_Litovchenko,Gennadiy Litovchenko,Soviet Union,Litovchenko,Gennadiy,0
https://en.wikipedia.org/wiki/Gennady_Logofet,Gennady Logofet,Soviet Union,Logofet,Gennady,0
https://en.wikipedia.org/wiki/Gennady_Morozov,Gennady Morozov,Soviet Union,Morozov,Gennady,0
https://en.wikipedia.org/wiki/Gennady_Yevriuzhikin,Gennady Yevriuzhikin,Soviet Union,Yevriuzhikin,Gennady,0
https://en.wikipedia.org/wiki/Gennaro_Gattuso,Gennaro Gattuso,Italy,Gattuso,Gennaro,0
https://en.wikipedia.org/wiki/Genrich_Fedosov,Genrich Fedosov,Soviet Union,Fedosov,Genrich,0
https://en.wikipedia.org/wiki/Geoff_Cameron,Geoff Cameron,United States,Cameron,Geoff,0
https://en.wikipedia.org/wiki/Geoff_Coombes,Geoff Coombes,United States,Coombes,Geoff,0
https://en.wikipedia.org/wiki/Geoff_Hurst,Geoff Hurst,England,Hurst,Geoff,0
https://en.wikipedia.org/wiki/Georg_Braun_(footballer),Georg Braun,Austria,Braun,Georg,0
https://en.wikipedia.org/wiki/Georg_Stollenwerk,Georg Stollenwerk,West Germany,Stollenwerk,Georg,0
"https://en.wikipedia.org/wiki/Tom_Baker_(footballer,_born_1934)",George Baker,Wales,Baker,George,0
https://en.wikipedia.org/wiki/George_Borba,George Borba,Israel,Borba,George,0
https://en.wikipedia.org/wiki/George_Burley,George Burley,Scotland,Burley,George,0
https://en.wikipedia.org/wiki/George_Cohen,George Cohen,England,Cohen,George,0
https://en.wikipedia.org/wiki/George_Dunlop_(footballer),George Dunlop,Northern Ireland,Dunlop,George,0
https://en.wikipedia.org/wiki/George_Eastham,George Eastham,England,Eastham,George,0
https://en.wikipedia.org/wiki/George_Hamilton_(footballer),George Hamilton,Scotland,Hamilton,George,0
https://en.wikipedia.org/wiki/George_Koumantarakis,George Koumantarakis,South Africa,Koumantarakis,George,0
https://en.wikipedia.org/wiki/George_Moorhouse,George Moorhouse,United States,Moorhouse,George,0
https://en.wikipedia.org/wiki/George_Owu,George Owu,Ghana,Owu,George,0
https://en.wikipedia.org/wiki/George_Pakos,George Pakos,Canada,Pakos,George,0
https://en.wikipedia.org/wiki/George_Robledo,George Robledo,Chile,Robledo,George,0
https://en.wikipedia.org/wiki/George_Wood_(footballer),George Wood,Scotland,Wood,George,0
https://en.wikipedia.org/wiki/Georges_Aeby,Georges Aeby,Switzerland,Aeby,Georges,0
https://en.wikipedia.org/wiki/Georges_Beaucourt,Georges Beaucourt,France,Beaucourt,Georges,0
https://en.wikipedia.org/wiki/Georges_Bregy,Georges Bregy,Switzerland,Bregy,Georges,0
https://en.wikipedia.org/wiki/Georges_Carnus,Georges Carnus,France,Carnus,Georges,0
https://en.wikipedia.org/wiki/Georges_Gr%C3%BCn,Georges Grün,Belgium,Grün,Georges,0
https://en.wikipedia.org/wiki/Georges_Heylens,Georges Heylens,Belgium,Heylens,Georges,0
https://en.wikipedia.org/wiki/Georges_Mandjeck,Georges Mandjeck,Cameroon,Mandjeck,Georges,0
https://en.wikipedia.org/wiki/Georges_Mouy%C3%A9m%C3%A9,Georges Mouyémé,Cameroon,Mouyémé,Georges,0
https://en.wikipedia.org/wiki/Georges_Stuber,Georges Stuber,Switzerland,Stuber,Georges,0
https://en.wikipedia.org/wiki/Georges_Verriest,Georges Verriest,France,Verriest,Georges,0
https://en.wikipedia.org/wiki/Georges_Vuilleumier,Georges Vuilleumier,Switzerland,Vuilleumier,Georges,0
https://en.wikipedia.org/wiki/Georgi_Asparuhov,Georgi Asparuhov,Bulgaria,Asparuhov,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Bachev,Georgi Bachev,Bulgaria,Bachev,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Denev,Georgi Denev,Bulgaria,Denev,Georgi,0
"https://en.wikipedia.org/wiki/Georgi_Dimitrov_(footballer,_born_1959)",Georgi Dimitrov,Bulgaria,Dimitrov,Georgi,0
"https://en.wikipedia.org/wiki/Georgi_Georgiev_(footballer,_born_1963)",Georgi Georgiev,Bulgaria,Georgiev,Georgi,0
"https://en.wikipedia.org/wiki/Georgi_Ivanov_(footballer,_born_1976)",Georgi Ivanov,Bulgaria,Ivanov,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Kamenski,Georgi Kamenski,Bulgaria,Kamenski,Georgi,0
"https://en.wikipedia.org/wiki/Georgi_Naydenov_(footballer,_born_1931)",Georgi Naydenov,Bulgaria,Naydenov,Georgi,0
"https://en.wikipedia.org/wiki/Georgi_Nikolov_(footballer,_born_1937)",Georgi Nikolov,Bulgaria,Nikolov,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Popov,Georgi Popov,Bulgaria,Popov,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Shchennikov,Georgi Shchennikov,Russia,Shchennikov,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Sichinava,Georgi Sichinava,Soviet Union,Sichinava,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Sokolov,Georgi Sokolov,Bulgaria,Sokolov,Georgi,0
https://en.wikipedia.org/wiki/Georgi_Yordanov,Georgi Yordanov,Bulgaria,Yordanov,Georgi,0
https://en.wikipedia.org/wiki/Georgie_Welcome,Georgie Welcome,Honduras,Welcome,Georgie,0
https://en.wikipedia.org/wiki/Georginio_Wijnaldum,Georginio Wijnaldum,Netherlands,Wijnaldum,Georginio,0
https://en.wikipedia.org/wiki/Georgios_Samaras,Georgios Samaras,Greece,Samaras,Georgios,0
https://en.wikipedia.org/wiki/Geovanis_Cassiani,Geovanis Cassiani,Colombia,Cassiani,Geovanis,0
https://en.wikipedia.org/wiki/Geovanny_Jara,Geovanny Jara,Costa Rica,Jara,Geovanny,0
https://en.wikipedia.org/wiki/Gerald_Asamoah,Gerald Asamoah,Germany,Asamoah,Gerald,0
https://en.wikipedia.org/wiki/Gerald_Glatzmayer,Gerald Glatzmayer,Austria,Glatzmayer,Gerald,0
https://en.wikipedia.org/wiki/Gerald_Messlender,Gerald Messlender,Austria,Messlender,Gerald,0
https://en.wikipedia.org/wiki/Gerald_Vanenburg,Gerald Vanenburg,Netherlands,Vanenburg,Gerald,0
https://en.wikipedia.org/wiki/G%C3%A9rard_Delbeke,Gérard Delbeke,Belgium,Delbeke,Gérard,0
https://en.wikipedia.org/wiki/G%C3%A9rard_Gnanhouan,Gérard Gnanhouan,Ivory Coast,Gnanhouan,Gérard,0
https://en.wikipedia.org/wiki/G%C3%A9rard_Hausser,Gérard Hausser,France,Hausser,Gérard,0
https://en.wikipedia.org/wiki/G%C3%A9rard_Janvion,Gérard Janvion,France,Janvion,Gérard,0
https://en.wikipedia.org/wiki/G%C3%A9rard_Joseph,Gérard Joseph,Haiti,Joseph,Gérard,0
https://en.wikipedia.org/wiki/Gerard_Piqu%C3%A9,Gerard Piqué,Spain,Piqué,Gerard,0
https://en.wikipedia.org/wiki/Gerard_Plessers,Gerard Plessers,Belgium,Plessers,Gerard,0
https://en.wikipedia.org/wiki/G%C3%A9rard_Soler,Gérard Soler,France,Soler,Gérard,0
https://en.wikipedia.org/wiki/Gerard_Wodarz,Gerard Wodarz,Poland,Wodarz,Gerard,0
https://en.wikipedia.org/wiki/Gerardo_Lugo_G%C3%B3mez,Gerardo Lugo,Mexico,Lugo,Gerardo,0
https://en.wikipedia.org/wiki/Gerardo_Romero,Gerardo Romero,Paraguay,Romero,Gerardo,0
https://en.wikipedia.org/wiki/Gerardo_Torrado,Gerardo Torrado,Mexico,Torrado,Gerardo,0
https://en.wikipedia.org/wiki/Gerd_Kische,Gerd Kische,East Germany,Kische,Gerd,0
https://en.wikipedia.org/wiki/Gerd_M%C3%BCller,Gerd Müller,West Germany,Müller,Gerd,0
https://en.wikipedia.org/wiki/Gerd_Zewe,Gerd Zewe,West Germany,Zewe,Gerd,0
https://en.wikipedia.org/wiki/Geremi,Geremi,Cameroon,Geremi,not applicable,0
"https://en.wikipedia.org/wiki/Gerhard_Breitenberger_(footballer,_born_1954)",Gerhard Breitenberger,Austria,Breitenberger,Gerhard,0
https://en.wikipedia.org/wiki/Gerhard_Hanappi,Gerhard Hanappi,Austria,Hanappi,Gerhard,0
https://en.wikipedia.org/wiki/Gerhard_Lusenti,Gerhard Lusenti,Switzerland,Lusenti,Gerhard,0
https://en.wikipedia.org/wiki/Gerhard_Rodax,Gerhard Rodax,Austria,Rodax,Gerhard,0
https://en.wikipedia.org/wiki/Germ%C3%A1n_Aceros,Germán Aceros,Colombia,Aceros,Germán,0
https://en.wikipedia.org/wiki/German_Apukhtin,German Apukhtin,Soviet Union,Apukhtin,German,0
https://en.wikipedia.org/wiki/Germ%C3%A1n_Burgos,Germán Burgos,Argentina,Burgos,Germán,0
https://en.wikipedia.org/wiki/Germ%C3%A1n_Chavarr%C3%ADa,Germán Chavarría,Costa Rica,Chavarría,Germán,0
https://en.wikipedia.org/wiki/Germ%C3%A1n_Legu%C3%ADa,Germán Leguía,Peru,Leguía,Germán,0
https://en.wikipedia.org/wiki/Germ%C3%A1n_Villa,Germán Villa,Mexico,Villa,Germán,0
https://en.wikipedia.org/wiki/Germano_Boettcher_Sobrinho,Germano,Brazil,Germano,not applicable,0
https://en.wikipedia.org/wiki/Germano_de_Figueiredo,Germano,Portugal,Germano,not applicable,0
https://en.wikipedia.org/wiki/Gernot_Jurtin,Gernot Jurtin,Austria,Jurtin,Gernot,0
https://en.wikipedia.org/wiki/Ger%C3%B3nimo_Barbadillo,Gerónimo Barbadillo,Peru,Barbadillo,Gerónimo,0
https://en.wikipedia.org/wiki/Gerrit_Faulhaber,Gerrit Faulhaber,Dutch East Indies,Faulhaber,Gerrit,0
https://en.wikipedia.org/wiki/Gerry_Armstrong_(footballer),Gerry Armstrong,Northern Ireland,Armstrong,Gerry,0
"https://en.wikipedia.org/wiki/Gerry_Byrne_(footballer,_born_1938)",Gerry Byrne,England,Byrne,Gerry,0
https://en.wikipedia.org/wiki/Gerry_Gray_(soccer),Gerry Gray,Canada,Gray,Gerry,0
https://en.wikipedia.org/wiki/Gerry_Hitchens,Gerry Hitchens,England,Hitchens,Gerry,0
https://en.wikipedia.org/wiki/Gerry_Peyton,Gerry Peyton,Republic of Ireland,Peyton,Gerry,0
https://en.wikipedia.org/wiki/G%C3%A9rson,Gérson,Brazil,Gérson,not applicable,0
https://en.wikipedia.org/wiki/Gert_Verheyen,Gert Verheyen,Belgium,Verheyen,Gert,0
https://en.wikipedia.org/wiki/Gervinho,Gervinho,Ivory Coast,Gervinho,not applicable,0
https://en.wikipedia.org/wiki/G%C3%A9za_Guly%C3%A1s,Géza Gulyás,Hungary,Gulyás,Géza,0
https://en.wikipedia.org/wiki/G%C3%A9za_Kalocsay,Géza Kalocsay,Czechoslovakia,Kalocsay,Géza,0
https://en.wikipedia.org/wiki/G%C3%A9za_Toldi,Géza Toldi,Hungary,Toldi,Géza,0
https://en.wikipedia.org/wiki/Ghafour_Jahani,Ghafour Jahani,Iran,Jahani,Ghafour,0
https://en.wikipedia.org/wiki/Ghailene_Chaalali,Ghailene Chaalali,Tunisia,Chaalali,Ghailene,0
https://en.wikipedia.org/wiki/Ghanim_Oraibi,Ghanim Oraibi,Iraq,Oraibi,Ghanim,0
https://en.wikipedia.org/wiki/Gharib_Amzine,Gharib Amzine,Morocco,Amzine,Gharib,0
https://en.wikipedia.org/wiki/Ghasem_Haddadifar,Ghasem Haddadifar,Iran,Haddadifar,Ghasem,0
https://en.wikipedia.org/wiki/Gheorghe_Albu,Gheorghe Albu,Romania,Albu,Gheorghe,0
https://en.wikipedia.org/wiki/Gheorghe_Brandabura,Gheorghe Brandabura,Romania,Brandabura,Gheorghe,0
