team_name,player_name,given_name,family_name,player_wikipedia_link
Sweden,Caroline Jönsson,Caroline,Jönsson,https://en.wikipedia.org/wiki/Caroline_J%C3%B6nsson
Norway,Caroline Knutsen,Caroline,Knutsen,https://en.wikipedia.org/wiki/Caroline_Knutsen
France,Caroline Pizzala,Caroline,Pizzala,https://en.wikipedia.org/wiki/Caroline_Pizzala
Sweden,Caroline Seger,Caroline,Seger,https://en.wikipedia.org/wiki/Caroline_Seger
Scotland,Caroline Weir,Caroline,Weir,https://en.wikipedia.org/wiki/Caroline_Weir
Australia,Casey Dumont,Casey,Dumont,https://en.wikipedia.org/wiki/Casey_Dumont
England,Casey Stoney,Casey,Stoney,https://en.wikipedia.org/wiki/Casey_Stoney
Australia,Cassandra Kell,Cassandra,Kell,https://en.wikipedia.org/wiki/Cassandra_Kell
United States,Cat Whitehill,Cat,Whitehill,https://en.wikipedia.org/wiki/Cat_Whitehill
Argentina,Catalina Pérez,Catalina,Pérez,"https://en.wikipedia.org/wiki/Catalina_P%C3%A9rez_(footballer,_born_1989)"
Colombia,Catalina Pérez,Catalina,Pérez,"https://en.wikipedia.org/wiki/Catalina_P%C3%A9rez_(footballer,_born_1994)"
Colombia,Catalina Usme,Catalina,Usme,https://en.wikipedia.org/wiki/Catalina_Usme
Denmark,Cathrine Paaske Sørensen,Cathrine,Paaske Sørensen,https://en.wikipedia.org/wiki/Cathrine_Paaske_S%C3%B8rensen
Norway,Cathrine Zaborowski,Cathrine,Zaborowski,https://en.wikipedia.org/wiki/Cathrine_Zaborowski
Cameroon,Cathy Bou Ndjouh,Cathy,Bou Ndjouh,https://en.wikipedia.org/wiki/Cathy_Bou_Ndjouh
Canada,Cathy Ross,Cathy,Ross,https://en.wikipedia.org/wiki/Cathy_Ross_(soccer)
Nigeria,Cecilia Nku,Cecilia,Nku,https://en.wikipedia.org/wiki/Cecilia_Nku
Sweden,Cecilia Sandell,Cecilia,Sandell,https://en.wikipedia.org/wiki/Cecilia_Sandell
Mexico,Cecilia Santiago,Cecilia,Santiago,https://en.wikipedia.org/wiki/Cecilia_Santiago
Norway,Cecilie Fiskerstrand,Cecilie,Fiskerstrand,https://en.wikipedia.org/wiki/Cecilie_Fiskerstrand
Norway,Cecilie Pedersen,Cecilie,Pedersen,https://en.wikipedia.org/wiki/Cecilie_Pedersen_(Norwegian_footballer)
Norway,Cecilie Redisch Kvamme,Cecilie Redisch,Kvamme,https://en.wikipedia.org/wiki/Cecilie_Redisch_Kvamme
Argentina,Celeste Barbitta,Celeste,Barbitta,https://en.wikipedia.org/wiki/Celeste_Barbitta
Spain,Celia Jiménez,Celia,Jiménez,https://en.wikipedia.org/wiki/Celia_Jim%C3%A9nez_(footballer)
Germany,Célia Šašić,Célia,Šašić,https://en.wikipedia.org/wiki/C%C3%A9lia_%C5%A0a%C5%A1i%C4%87
France,Céline Deville,Céline,Deville,https://en.wikipedia.org/wiki/C%C3%A9line_Deville
France,Céline Marty,Céline,Marty,https://en.wikipedia.org/wiki/C%C3%A9line_Marty
Brazil,Cenira,not applicable,Cenira,https://en.wikipedia.org/wiki/Cenira
Jamaica,Chanel Hudson-Marks,Chanel,Hudson-Marks,https://en.wikipedia.org/wiki/Chanel_Hudson-Marks
Jamaica,Chantelle Swaby,Chantelle,Swaby,https://en.wikipedia.org/wiki/Chantelle_Swaby
Cameroon,Charlène Meyong,Charlène,Meyong,https://en.wikipedia.org/wiki/Charl%C3%A8ne_Meyong
France,Charlotte Bilbault,Charlotte,Bilbault,https://en.wikipedia.org/wiki/Charlotte_Bilbault
Sweden,Charlotte Rohlin,Charlotte,Rohlin,https://en.wikipedia.org/wiki/Charlotte_Rohlin
Mexico,Charlyn Corral,Charlyn,Corral,https://en.wikipedia.org/wiki/Charlyn_Corral
Canada,Charmaine Hooper,Charmaine,Hooper,https://en.wikipedia.org/wiki/Charmaine_Hooper
Canada,Chelsea Stewart,Chelsea,Stewart,https://en.wikipedia.org/wiki/Chelsea_Stewart
Chinese Taipei,Chen Hsiu-lin,Hsiu-lin,Chen,https://en.wikipedia.org/wiki/Chen_Hsiu-lin
Chinese Taipei,Chen Shu-chin,Shu-chin,Chen,https://en.wikipedia.org/wiki/Chen_Shu-chin
Chinese Taipei,Chen Shwu-ju,Shwu-ju,Chen,https://en.wikipedia.org/wiki/Chen_Shwu-ju
China,Chen Xia,Xia,Chen,https://en.wikipedia.org/wiki/Chen_Xia
China,Chen Yufeng,Yufeng,Chen,https://en.wikipedia.org/wiki/Chen_Yufeng
Australia,Cheryl Salisbury,Cheryl,Salisbury,https://en.wikipedia.org/wiki/Cheryl_Salisbury
Jamaica,Cheyna Matthews,Cheyna,Matthews,https://en.wikipedia.org/wiki/Cheyna_Matthews
Nigeria,Chi-Chi Igbo,Chi-Chi,Igbo,https://en.wikipedia.org/wiki/Chi-Chi_Igbo
Nigeria,Chiamaka Nnadozie,Chiamaka,Nnadozie,https://en.wikipedia.org/wiki/Chiamaka_Nnadozie
Italy,Chiara Marchitelli,Chiara,Marchitelli,https://en.wikipedia.org/wiki/Chiara_Marchitelli
Nigeria,Chidinma Okeke,Chidinma,Okeke,https://en.wikipedia.org/wiki/Chidinma_Okeke
Japan,Chika Hirao,Chika,Hirao,https://en.wikipedia.org/wiki/Chika_Hirao
Nigeria,Chinaza Uchendu,Chinaza,Uchendu,https://en.wikipedia.org/wiki/Chinaza_Uchendu
Nigeria,Chinwendu Ihezuo,Chinwendu,Ihezuo,https://en.wikipedia.org/wiki/Chinwendu_Ihezuo
Jamaica,Chinyelu Asher,Chinyelu,Asher,https://en.wikipedia.org/wiki/Chinyelu_Asher
Nigeria,Chioma Ajunwa,Chioma,Ajunwa,https://en.wikipedia.org/wiki/Chioma_Ajunwa
Scotland,Chloe Arthur,Chloe,Arthur,https://en.wikipedia.org/wiki/Chloe_Arthur
Australia,Chloe Logarzo,Chloe,Logarzo,https://en.wikipedia.org/wiki/Chloe_Logarzo
South Korea,Cho So-hyun,So-hyun,Cho,https://en.wikipedia.org/wiki/Cho_So-hyun
North Korea,Choe Mi-gyong,Mi-gyong,Choe,https://en.wikipedia.org/wiki/Choe_Mi-gyong
North Korea,Chon Kyong-hwa,Kyong-hwa,Chon,https://en.wikipedia.org/wiki/Chon_Kyong-hwa
Chinese Taipei,Chou Tai-ying,Tai-ying,Chou,https://en.wikipedia.org/wiki/Chou_Tai-ying
Equatorial Guinea,Christelle Nyepel,Christelle,Nyepel,https://en.wikipedia.org/wiki/Christelle_Nyepel
United States,Christen Press,Christen,Press,https://en.wikipedia.org/wiki/Christen_Press
Chile,Christiane Endler,Christiane,Endler,https://en.wikipedia.org/wiki/Christiane_Endler
Nigeria,Christie George,Christie,George,https://en.wikipedia.org/wiki/Christie_George
Scotland,Christie Murray,Christie,Murray,https://en.wikipedia.org/wiki/Christie_Murray
United States,Christie Rampone,Christie,Rampone,https://en.wikipedia.org/wiki/Christie_Pearce
Denmark,Christina Bonde,Christina,Bonde,https://en.wikipedia.org/wiki/Christina_Bonde
Denmark,Christina Hansen,Christina,Hansen,https://en.wikipedia.org/wiki/Christina_Hansen_(footballer)
Denmark,Christina Jensen,Christina,Jensen,https://en.wikipedia.org/wiki/Christina_Jensen
Canada,Christina Julien,Christina,Julien,https://en.wikipedia.org/wiki/Christina_Julien
Mexico,Christina Murillo,Christina,Murillo,https://en.wikipedia.org/wiki/Christina_Murillo
Denmark,Christina Ørntoft,Christina,Ørntoft,https://en.wikipedia.org/wiki/Christina_%C3%98rntoft
Denmark,Christina Petersen,Christina,Petersen,https://en.wikipedia.org/wiki/Christina_Petersen
Norway,Christine Colombo Nilsen,Christine Colombo,Nilsen,https://en.wikipedia.org/wiki/Christine_Colombo_Nilsen
Germany,Christine Francke,Christine,Francke,https://en.wikipedia.org/wiki/Christine_Francke
Canada,Christine Latham,Christine,Latham,https://en.wikipedia.org/wiki/Christine_Latham
Ivory Coast,Christine Lohoues,Christine,Lohoues,https://en.wikipedia.org/wiki/Christine_Lohoues
Cameroon,Christine Manie,Christine,Manie,https://en.wikipedia.org/wiki/Christine_Manie
Germany,Christine Paul,Christine,Paul,https://en.wikipedia.org/wiki/Christine_Paul
Canada,Christine Sinclair,Christine,Sinclair,https://en.wikipedia.org/wiki/Christine_Sinclair
Nigeria,Christy Ohiaeriaku,Christy,Ohiaeriaku,https://en.wikipedia.org/wiki/Christy_Ohiaeriaku
Brazil,Cidinha,not applicable,Cidinha,https://en.wikipedia.org/wiki/Cidinha
United States,Cindy Parlow,Cindy,Parlow,https://en.wikipedia.org/wiki/Cindy_Parlow_Cone
New Zealand,Cinnamon Chaney,Cinnamon,Chaney,https://en.wikipedia.org/wiki/Cinnamon_Chaney
Switzerland,Cinzia Zehnder,Cinzia,Zehnder,https://en.wikipedia.org/wiki/Cinzia_Zehnder
New Zealand,CJ Bott,CJ,Bott,https://en.wikipedia.org/wiki/C._J._Bott
Scotland,Claire Emslie,Claire,Emslie,https://en.wikipedia.org/wiki/Claire_Emslie
France,Claire Lavogez,Claire,Lavogez,https://en.wikipedia.org/wiki/Claire_Lavogez
Australia,Claire Nichols,Claire,Nichols,https://en.wikipedia.org/wiki/Claire_Nichols
England,Claire Rafferty,Claire,Rafferty,https://en.wikipedia.org/wiki/Claire_Rafferty
Australia,Clare Polkinghorne,Clare,Polkinghorne,https://en.wikipedia.org/wiki/Clare_Polkinghorne
England,Clare Taylor,Clare,Taylor,https://en.wikipedia.org/wiki/Clare_Taylor
Argentina,Clarisa Huber,Clarisa,Huber,https://en.wikipedia.org/wiki/Clarisa_Huber
Germany,Claudia Klein,Claudia,Klein,https://en.wikipedia.org/wiki/Claudia_Klein
Germany,Claudia Müller,Claudia,Müller,https://en.wikipedia.org/wiki/Claudia_M%C3%BCller_(footballer)
Chile,Claudia Soto,Claudia,Soto,https://en.wikipedia.org/wiki/Claudia_Soto
Cameroon,Claudine Meffometou,Claudine,Meffometou,https://en.wikipedia.org/wiki/Claudine_Meffometou
Australia,Collette McCallum,Collette,McCallum,https://en.wikipedia.org/wiki/Collette_McCallum
Germany,Conny Pohlers,Conny,Pohlers,https://en.wikipedia.org/wiki/Conny_Pohlers
France,Corine Franco,Corine,Franco,https://en.wikipedia.org/wiki/Corine_Franco
France,Corinne Diacre,Corinne,Diacre,https://en.wikipedia.org/wiki/Corinne_Diacre
Nigeria,Courtney Dike,Courtney,Dike,https://en.wikipedia.org/wiki/Courtney_Dike
Equatorial Guinea,Cris,not applicable,Cris,https://en.wikipedia.org/wiki/Ana_Cristina_da_Silva
Italy,Cristiana Girelli,Cristiana,Girelli,https://en.wikipedia.org/wiki/Cristiana_Girelli
Brazil,Cristiane,not applicable,Cristiane,https://en.wikipedia.org/wiki/Cristiane_(footballer)
Costa Rica,Cristín Granados,Cristín,Granados,https://en.wikipedia.org/wiki/Crist%C3%ADn_Granados
United States,Crystal Dunn,Crystal,Dunn,https://en.wikipedia.org/wiki/Crystal_Dunn
New Zealand,Cushla Lichtwark,Cushla,Lichtwark,https://en.wikipedia.org/wiki/Cushla_Lichtwark
Ivory Coast,Cynthia Djohore,Cynthia,Djohore,https://en.wikipedia.org/wiki/Cynthia_Djohore
Nigeria,Cynthia Uwak,Cynthia,Uwak,https://en.wikipedia.org/wiki/Cynthia_Uwak
Germany,Dagmar Pohlmann,Dagmar,Pohlmann,https://en.wikipedia.org/wiki/Dagmar_Pohlmann
Norway,Dagny Mellgren,Dagny,Mellgren,https://en.wikipedia.org/wiki/Dagny_Mellgren
Brazil,Daiane,not applicable,Daiane,"https://en.wikipedia.org/wiki/Daiane_Rodrigues_(footballer,_born_1983)"
Brazil,Daiane,not applicable,Daiane,https://en.wikipedia.org/wiki/Daiane_Limeira
New Zealand,Daisy Cleverley,Daisy,Cleverley,https://en.wikipedia.org/wiki/Daisy_Cleverley
Argentina,Dalila Ippólito,Dalila,Ippólito,https://en.wikipedia.org/wiki/Dalila_Ipp%C3%B3lito
Italy,Damiana Deiana,Damiana,Deiana,https://en.wikipedia.org/wiki/Damiana_Deiana
Brazil,Danda,not applicable,Danda,https://en.wikipedia.org/wiki/Ros%C3%A2ngela_Rocha
Brazil,Daniela,not applicable,Daniela,https://en.wikipedia.org/wiki/Daniela_Alves_Lima
Costa Rica,Daniela Cruz,Daniela,Cruz,https://en.wikipedia.org/wiki/Daniela_Cruz
Colombia,Daniela Montoya,Daniela,Montoya,https://en.wikipedia.org/wiki/Daniela_Montoya
Chile,Daniela Pardo,Daniela,Pardo,https://en.wikipedia.org/wiki/Daniela_Pardo
Italy,Daniela Sabatino,Daniela,Sabatino,https://en.wikipedia.org/wiki/Daniela_Sabatino
Switzerland,Daniela Schwarz,Daniela,Schwarz,https://en.wikipedia.org/wiki/Daniela_Schwarz
Italy,Daniela Tavalazzi,Daniela,Tavalazzi,https://en.wikipedia.org/wiki/Daniela_Tavalazzi
Chile,Daniela Zamora,Daniela,Zamora,https://en.wikipedia.org/wiki/Daniela_Zamora
Brazil,Daniele,not applicable,Daniele,https://en.wikipedia.org/wiki/Daniele_dos_Santos_de_Paula_Batista
United States,Danielle Fotopoulos,Danielle,Fotopoulos,https://en.wikipedia.org/wiki/Danielle_Fotopoulos
United States,Danielle Slaton,Danielle,Slaton,https://en.wikipedia.org/wiki/Danielle_Slaton
Australia,Danielle Small,Danielle,Small,https://en.wikipedia.org/wiki/Danielle_Small
Netherlands,Daniëlle van de Donk,Daniëlle,van de Donk,https://en.wikipedia.org/wiki/Dani%C3%ABlle_van_de_Donk
Netherlands,Danique Kerkdijk,Danique,Kerkdijk,https://en.wikipedia.org/wiki/Danique_Kerkdijk
Brazil,Darlene,not applicable,Darlene,https://en.wikipedia.org/wiki/Darlene_de_Souza
Thailand,Darut Changplook,Changplook,Darut,https://en.wikipedia.org/wiki/Darut_Changplook
Canada,Deanne Rose,Deanne,Rose,https://en.wikipedia.org/wiki/Deanne_Rose
England,Debbie Bampton,Debbie,Bampton,https://en.wikipedia.org/wiki/Debbie_Bampton
United States,Debbie Belkin,Debbie,Belkin,https://en.wikipedia.org/wiki/Debbie_Rademacher
United States,Debbie Keller,Debbie,Keller,https://en.wikipedia.org/wiki/Debbie_Keller
Brazil,Debinha,not applicable,Debinha,https://en.wikipedia.org/wiki/Debinha
New Zealand,Deborah Pullen,Deborah,Pullen,https://en.wikipedia.org/wiki/Deborah_Pullen
France,Delphine Cascarino,Delphine,Cascarino,https://en.wikipedia.org/wiki/Delphine_Cascarino
England,Demi Stokes,Demi,Stokes,https://en.wikipedia.org/wiki/Demi_Stokes
Jamaica,Deneisha Blackwood,Deneisha,Blackwood,https://en.wikipedia.org/wiki/Deneisha_Blackwood
Australia,Denie Pentecost,Denie,Pentecost,https://en.wikipedia.org/wiki/Denie_Pentecost
Mexico,Denise Ireta,Denise,Ireta,https://en.wikipedia.org/wiki/Denise_Ireta
Ecuador,Denise Pesántes,Denise,Pesántes,https://en.wikipedia.org/wiki/Denise_Pes%C3%A1ntes
Nigeria,Desire Oparanozie,Desire,Oparanozie,https://en.wikipedia.org/wiki/Desire_Oparanozie
Canada,Desiree Scott,Desiree,Scott,https://en.wikipedia.org/wiki/Desiree_Scott
Netherlands,Desiree van Lunteren,Desiree,van Lunteren,https://en.wikipedia.org/wiki/Desiree_van_Lunteren
Brazil,Deva,not applicable,Deva,https://en.wikipedia.org/wiki/Santos_Souza_Delvanita
Canada,Diana Matheson,Diana,Matheson,https://en.wikipedia.org/wiki/Diana_Matheson
Nigeria,Diana Nwaiwu,Diana,Nwaiwu,https://en.wikipedia.org/wiki/Diana_Nwaiwu
Colombia,Diana Ospina,Diana,Ospina,https://en.wikipedia.org/wiki/Diana_Ospina_(footballer)
Costa Rica,Diana Sáenz,Diana,Sáenz,https://en.wikipedia.org/wiki/Diana_S%C3%A1enz
Australia,Dianne Alagich,Dianne,Alagich,https://en.wikipedia.org/wiki/Dianne_Alagich
Costa Rica,Dinnia Díaz,Dinnia,Díaz,https://en.wikipedia.org/wiki/Dinnia_D%C3%ADaz
Mexico,Dinora Garza,Dinora,Garza,https://en.wikipedia.org/wiki/Dinora_Garza
Ivory Coast,Djelika Coulibaly,Djelika,Coulibaly,https://en.wikipedia.org/wiki/Djelika_Coulibaly
Netherlands,Dominique Bloodworth,Dominique,Bloodworth,https://en.wikipedia.org/wiki/Dominique_Janssen
Jamaica,Dominique Bond-Flasza,Dominique,Bond-Flasza,https://en.wikipedia.org/wiki/Dominique_Bond-Flasza
Ivory Coast,Dominique Thiamale,Dominique,Thiamale,https://en.wikipedia.org/wiki/Dominique_Thiamale
New Zealand,Donna Baker,Donna,Baker,https://en.wikipedia.org/wiki/Donna_Baker
England,Donna Smith,Donna,Smith,https://en.wikipedia.org/wiki/Donna_Smith_(footballer)
Brazil,Doralice,not applicable,Doralice,https://en.wikipedia.org/wiki/Doralice_(footballer)
Ghana,Doreen Awuah,Doreen,Awuah,https://en.wikipedia.org/wiki/Doreen_Awuah
Equatorial Guinea,Dorine Chuigoué,Dorine,Chuigoué,https://en.wikipedia.org/wiki/Dorine_Chuigou%C3%A9
Germany,Doris Fitschen,Doris,Fitschen,https://en.wikipedia.org/wiki/Doris_Fitschen
Denmark,Dorte Dalum Jensen,Dorte,Dalum Jensen,https://en.wikipedia.org/wiki/Dorte_Dalum_Jensen
Denmark,Dorthe Larsen,Dorthe,Larsen,https://en.wikipedia.org/wiki/Dorthe_Larsen
Thailand,Duangnapa Sritala,Sritala,Duangnapa,https://en.wikipedia.org/wiki/Duangnapa_Sritala
Equatorial Guinea,Dulce,not applicable,Dulce,https://en.wikipedia.org/wiki/D%C3%BAlcia_Maria_Davi
England,Dunia Susi,Dunia,Susi,https://en.wikipedia.org/wiki/Dunia_Susi
Netherlands,Dyanne Bito,Dyanne,Bito,https://en.wikipedia.org/wiki/Dyanne_Bito
Germany,Dzsenifer Marozsán,Dzsenifer,Marozsán,https://en.wikipedia.org/wiki/Dzsenifer_Marozs%C3%A1n
Nigeria,Ebere Orji,Ebere,Orji,https://en.wikipedia.org/wiki/Ebere_Orji
Nigeria,Eberechi Opara,Eberechi,Opara,https://en.wikipedia.org/wiki/Eberechi_Opara
Nigeria,Edith Eluma,Edith,Eluma,https://en.wikipedia.org/wiki/Edith_Eluma
Nigeria,Efioanwan Ekpo,Efioanwan,Ekpo,https://en.wikipedia.org/wiki/Efioanwan_Ekpo
Brazil,Elaine,not applicable,Elaine,https://en.wikipedia.org/wiki/Elaine_Estrela_Moura
Brazil,Elane,not applicable,Elane,https://en.wikipedia.org/wiki/Elane_Rego_dos_Santos
Russia,Elena Danilova,Elena,Danilova,https://en.wikipedia.org/wiki/Elena_Danilova
Russia,Elena Denchtchik,Elena,Denchtchik,https://en.wikipedia.org/wiki/Elena_Denchtchik
Russia,Elena Fomina,Elena,Fomina,https://en.wikipedia.org/wiki/Elena_Fomina
Italy,Elena Linari,Elena,Linari,https://en.wikipedia.org/wiki/Elena_Linari
Russia,Elena Lissacheva,Elena,Lissacheva,https://en.wikipedia.org/wiki/Elena_Lissacheva
Argentina,Eliana Stábile,Eliana,Stábile,https://en.wikipedia.org/wiki/Eliana_St%C3%A1bile
Brazil,Eliane,not applicable,Eliane,https://en.wikipedia.org/wiki/Eliane_(footballer)
Sweden,Elin Rubensson,Elin,Rubensson,https://en.wikipedia.org/wiki/Elin_Rubensson
Italy,Elisa Bartoli,Elisa,Bartoli,https://en.wikipedia.org/wiki/Elisa_Bartoli
Chile,Elisa Durán,Elisa,Durán,https://en.wikipedia.org/wiki/Elisa_Dur%C3%A1n
Italy,Elisa Miniati,Elisa,Miniati,https://en.wikipedia.org/wiki/Elisa_Miniati
Spain,Elisabeth Ibarra,Elisabeth,Ibarra,https://en.wikipedia.org/wiki/Elisabeth_Ibarra
Sweden,Elisabeth Leidinge,Elisabeth,Leidinge,https://en.wikipedia.org/wiki/Elisabeth_Leidinge
Argentina,Elisabeth Minnig,Elisabeth,Minnig,https://en.wikipedia.org/wiki/Elisabeth_Minnig
Italy,Elisabetta Bavagnoli,Elisabetta,Bavagnoli,https://en.wikipedia.org/wiki/Elisabetta_Bavagnoli
France,Élise Bussaglia,Élise,Bussaglia,https://en.wikipedia.org/wiki/%C3%89lise_Bussaglia
Australia,Elise Kellond-Knight,Elise,Kellond-Knight,https://en.wikipedia.org/wiki/Elise_Kellond-Knight
Norway,Elise Thorsnes,Elise,Thorsnes,https://en.wikipedia.org/wiki/Elise_Thorsnes
Ghana,Elizabeth Baidu,Elizabeth,Baidu,https://en.wikipedia.org/wiki/Elizabeth_Baidu
Argentina,Elizabeth Villanueva,Elizabeth,Villanueva,https://en.wikipedia.org/wiki/Elizabeth_Villanueva
Germany,Elke Walther,Elke,Walther,https://en.wikipedia.org/wiki/Elke_Walther
Netherlands,Ellen Jansen,Ellen,Jansen,https://en.wikipedia.org/wiki/Ellen_Jansen
Norway,Ellen Scheel,Ellen,Scheel,https://en.wikipedia.org/wiki/Ellen_Scheel_Aalbu
England,Ellen White,Ellen,White,https://en.wikipedia.org/wiki/Ellen_White_(footballer)
Australia,Ellie Carpenter,Ellie,Carpenter,https://en.wikipedia.org/wiki/Ellie_Carpenter
Australia,Ellyse Perry,Ellyse,Perry,https://en.wikipedia.org/wiki/Ellyse_Perry
France,Élodie Thomis,Élodie,Thomis,https://en.wikipedia.org/wiki/%C3%89lodie_Thomis
France,Élodie Woock,Élodie,Woock,https://en.wikipedia.org/wiki/%C3%89lodie_Woock
France,Emelyne Laurent,Emelyne,Laurent,https://en.wikipedia.org/wiki/Emelyne_Laurent
Japan,Emi Nakajima,Emi,Nakajima,https://en.wikipedia.org/wiki/Emi_Nakajima
Japan,Emi Yamamoto,Emi,Yamamoto,https://en.wikipedia.org/wiki/Emi_Yamamoto
Sweden,Emilia Appelqvist,Emilia,Appelqvist,https://en.wikipedia.org/wiki/Emilia_Brodin
Argentina,Emilia Mendieta,Emilia,Mendieta,https://en.wikipedia.org/wiki/Emilia_Mendieta
Equatorial Guinea,Emiliana Mangue,Emiliana,Mangue,https://en.wikipedia.org/wiki/Emiliana_Mangue
Norway,Emilie Haavi,Emilie,Haavi,https://en.wikipedia.org/wiki/Emilie_Haavi
Norway,Emilie Nautnes,Emilie,Nautnes,https://en.wikipedia.org/wiki/Emilie_Nautnes
Costa Rica,Emilie Valenciano,Emilie,Valenciano,https://en.wikipedia.org/wiki/Emilie_Valenciano
Mexico,Emily Alvarado,Emily,Alvarado,https://en.wikipedia.org/wiki/Emily_Alvarado
Australia,Emily Gielnik,Emily,Gielnik,https://en.wikipedia.org/wiki/Emily_Gielnik
New Zealand,Emily McColl,Emily,McColl,https://en.wikipedia.org/wiki/Emily_McColl
United States,Emily Sonnett,Emily,Sonnett,https://en.wikipedia.org/wiki/Emily_Sonnett
Australia,Emily van Egmond,Emily,van Egmond,https://en.wikipedia.org/wiki/Emily_van_Egmond
Canada,Emily Zurrer,Emily,Zurrer,https://en.wikipedia.org/wiki/Emily_Zurrer
Sweden,Emma Berglund,Emma,Berglund,https://en.wikipedia.org/wiki/Emma_Berglund
New Zealand,Emma Humphries,Emma,Humphries,https://en.wikipedia.org/wiki/Emma_Humphries
Italy,Emma Iozzelli,Emma,Iozzelli,https://en.wikipedia.org/wiki/Emma_Iozzelli
New Zealand,Emma Kete,Emma,Kete,https://en.wikipedia.org/wiki/Emma_Kete
Sweden,Emma Lundh,Emma,Lundh,https://en.wikipedia.org/wiki/Emma_Lundh
Australia,Emma Wirkus,Emma,Wirkus,https://en.wikipedia.org/wiki/Emma_Wirkus
France,Emmanuelle Sykora,Emmanuelle,Sykora,https://en.wikipedia.org/wiki/Emmanuelle_Sykora
England,Eniola Aluko,Eniola,Aluko,https://en.wikipedia.org/wiki/Eniola_Aluko
Brazil,Érika,not applicable,Érika,https://en.wikipedia.org/wiki/%C3%89rika
Norway,Erika Skarbø,Erika,Skarbø,https://en.wikipedia.org/wiki/Erika_Skarb%C3%B8
Mexico,Erika Vanegas,Erika,Vanegas,https://en.wikipedia.org/wiki/Erika_Vanegas
Ecuador,Erika Vásquez,Erika,Vásquez,https://en.wikipedia.org/wiki/Erika_V%C3%A1squez
Spain,Erika Vázquez,Erika,Vázquez,https://en.wikipedia.org/wiki/Erika_V%C3%A1zquez
Japan,Eriko Arakawa,Eriko,Arakawa,https://en.wikipedia.org/wiki/Eriko_Arakawa
Scotland,Erin Cuthbert,Erin,Cuthbert,https://en.wikipedia.org/wiki/Erin_Cuthbert
Canada,Erin McLeod,Erin,McLeod,https://en.wikipedia.org/wiki/Erin_McLeod
New Zealand,Erin Nayler,Erin,Nayler,https://en.wikipedia.org/wiki/Erin_Nayler
Japan,Erina Yamane,Erina,Yamane,https://en.wikipedia.org/wiki/Erina_Yamane
Switzerland,Eseosa Aigbogun,Eseosa,Aigbogun,https://en.wikipedia.org/wiki/Eseosa_Aigbogun
Argentina,Estefanía Banini,Estefanía,Banini,https://en.wikipedia.org/wiki/Estefan%C3%ADa_Banini
Cameroon,Estelle Johnson,Estelle,Johnson,https://en.wikipedia.org/wiki/Estelle_Johnson
Brazil,Ester,not applicable,Ester,https://en.wikipedia.org/wiki/Ester_Aparecida_dos_Santos
Nigeria,Esther Okhae,Esther,Okhae,https://en.wikipedia.org/wiki/Esther_Okhae
Nigeria,Esther Sunday,Esther,Sunday,https://en.wikipedia.org/wiki/Esther_Sunday
Japan,Etsuko Handa,Etsuko,Handa,https://en.wikipedia.org/wiki/Etsuko_Handa
France,Eugénie Le Sommer,Eugénie,Le Sommer,https://en.wikipedia.org/wiki/Eug%C3%A9nie_Le_Sommer
Argentina,Eva González,Eva,González,https://en.wikipedia.org/wiki/Eva_Gonz%C3%A1lez_(footballer)
Sweden,Eva Zeikfalvy,Eva,Zeikfalvy,https://en.wikipedia.org/wiki/Eva_Zeikfalvy
France,Ève Périsset,Ève,Périsset,https://en.wikipedia.org/wiki/%C3%88ve_P%C3%A9risset
Mexico,Evelyn López,Evelyn,López,https://en.wikipedia.org/wiki/Evelyn_L%C3%B3pez
Nigeria,Evelyn Nwabuoku,Evelyn,Nwabuoku,https://en.wikipedia.org/wiki/Evelyn_Nwabuoku
New Zealand,Evie Millynn,Evie,Millynn,https://en.wikipedia.org/wiki/Evie_Millynn
Brazil,Fabiana,not applicable,Fabiana,https://en.wikipedia.org/wiki/Fabiana_da_Silva_Sim%C3%B5es
Italy,Fabiana Comin,Fabiana,Comin,https://en.wikipedia.org/wiki/Fabiana_Comin
Italy,Fabiana Correra,Fabiana,Correra,https://en.wikipedia.org/wiki/Fabiana_Correra
Argentina,Fabiana Vallejos,Fabiana,Vallejos,https://en.wikipedia.org/wiki/Fabiana_Vallejos
Switzerland,Fabienne Humm,Fabienne,Humm,https://en.wikipedia.org/wiki/Fabienne_Humm
Mexico,Fabiola Ibarra,Fabiola,Ibarra,https://en.wikipedia.org/wiki/Fabiola_Ibarra
Costa Rica,Fabiola Sánchez,Fabiola,Sánchez,https://en.wikipedia.org/wiki/Fabiola_S%C3%A1nchez
Nigeria,Faith Michael,Faith,Michael,https://en.wikipedia.org/wiki/Faith_Michael
China,Fan Chunling,Chunling,Fan,https://en.wikipedia.org/wiki/Fan_Chunling
China,Fan Yunjie,Yunjie,Fan,https://en.wikipedia.org/wiki/Fan_Yunjie
Brazil,Fanta,not applicable,Fanta,https://en.wikipedia.org/wiki/Fanta_(footballer)
England,Fara Williams,Fara,Williams,https://en.wikipedia.org/wiki/Fara_Williams
Ghana,Fati Mohammed,Fati,Mohammed,https://en.wikipedia.org/wiki/Fati_Mohammed
Mexico,Fátima Leyva,Fátima,Leyva,https://en.wikipedia.org/wiki/F%C3%A1tima_Leyva
Colombia,Fátima Montaño,Fátima,Montaño,https://en.wikipedia.org/wiki/F%C3%A1tima_Monta%C3%B1o
